env,room,query_id,model,edt_s,c50_db,t60_pct
acousticrooms_unseen,Restaurants_idx_24,S3_R18,simplevit,0.111293,1.21029,3.29573
acousticrooms_unseen,Restaurants_idx_24,S3_R19,simplevit,0.00897959,0.0120008,0.0399281
acousticrooms_unseen,Restaurants_idx_24,S3_R20,simplevit,0.00435374,0.626346,1.40252
acousticrooms_unseen,Restaurants_idx_24,S3_R21,simplevit,0.0386395,0.0266203,0.332876
acousticrooms_unseen,Restaurants_idx_24,S3_R22,simplevit,0.0296599,0.592289,1.22879
acousticrooms_unseen,Restaurants_idx_24,S3_R23,simplevit,0.0644898,1.43475,4.03256
acousticrooms_unseen,Restaurants_idx_24,S3_R24,simplevit,0.00816327,0.183846,1.40299
acousticrooms_unseen,Restaurants_idx_24,S3_R25,simplevit,0.148299,2.09662,8.26791
acousticrooms_unseen,Restaurants_idx_24,S4_R1,simplevit,0.0117007,0.301196,0.23301
acousticrooms_unseen,Restaurants_idx_24,S4_R2,simplevit,0.00108844,0.319924,0.233687
acousticrooms_unseen,Restaurants_idx_24,S4_R3,simplevit,0.0133333,0.288015,0.297442
acousticrooms_unseen,Restaurants_idx_24,S4_R4,simplevit,0.00598639,0.364744,0.557991
acousticrooms_unseen,Restaurants_idx_24,S4_R5,simplevit,0.0144218,0.43121,0.327869
acousticrooms_unseen,Restaurants_idx_24,S4_R6,simplevit,0.00843537,0.0295098,0.0540735
acousticrooms_unseen,Restaurants_idx_24,S4_R7,simplevit,0.0187755,0.129937,0.55205
acousticrooms_unseen,Restaurants_idx_24,S4_R8,simplevit,0.0429932,0.617034,1.23114
acousticrooms_unseen,Restaurants_idx_24,S4_R9,simplevit,0.0359184,0.578107,0.827241
acousticrooms_unseen,Restaurants_idx_24,S4_R10,simplevit,0.00571429,0.387868,0.18943
acousticrooms_unseen,Restaurants_idx_24,S4_R11,simplevit,0.0359184,0.936293,2.4945
acousticrooms_unseen,Restaurants_idx_24,S4_R12,simplevit,0.062585,1.15085,4.94774
acousticrooms_unseen,Restaurants_idx_24,S4_R13,simplevit,0.00435374,0.370111,0.672734
acousticrooms_unseen,Restaurants_idx_24,S4_R14,simplevit,0.0190476,0.190783,0.714569
acousticrooms_unseen,Restaurants_idx_24,S4_R15,simplevit,0.00190476,0.343885,1.53937
acousticrooms_unseen,Restaurants_idx_24,S4_R16,simplevit,0.0179592,0.148298,1.12715
acousticrooms_unseen,Restaurants_idx_24,S4_R17,simplevit,0.012517,0.113654,2.09913
acousticrooms_unseen,Restaurants_idx_24,S4_R18,simplevit,0.0440816,0.8259,2.51831
acousticrooms_unseen,Restaurants_idx_24,S4_R19,simplevit,0.0187755,0.272122,1.59751
acousticrooms_unseen,Restaurants_idx_24,S4_R20,simplevit,0.0165986,0.290479,0.938311
acousticrooms_unseen,Restaurants_idx_24,S4_R21,simplevit,0.025034,0.102663,0.949555
acousticrooms_unseen,Restaurants_idx_24,S4_R22,simplevit,0.00272109,0.535579,2.46486
acousticrooms_unseen,Restaurants_idx_24,S4_R23,simplevit,0.00136054,0.273646,0.512013
acousticrooms_unseen,Restaurants_idx_24,S4_R24,simplevit,0.00952381,0.0548467,6.53615
acousticrooms_unseen,Restaurants_idx_24,S4_R25,simplevit,0.000816327,0.174696,0.357883
acousticrooms_unseen,Restaurants_idx_24,S5_R1,simplevit,0.0655782,1.42087,5.35052
acousticrooms_unseen,Restaurants_idx_24,S5_R2,simplevit,0.0141497,0.412786,1.50044
acousticrooms_unseen,Restaurants_idx_24,S5_R3,simplevit,0.000272109,0.263805,2.00743
acousticrooms_unseen,Restaurants_idx_24,S5_R4,simplevit,0.00489796,0.373875,1.47992
acousticrooms_unseen,Restaurants_idx_24,S5_R5,simplevit,0.0356463,0.701415,2.88768
acousticrooms_unseen,Restaurants_idx_24,S5_R6,simplevit,0.0288435,0.0898005,0.860295
acousticrooms_unseen,Restaurants_idx_24,S5_R7,simplevit,0.0163265,0.486931,1.69927
acousticrooms_unseen,Restaurants_idx_24,S5_R8,simplevit,0.000544218,0.715219,2.40941
acousticrooms_unseen,Restaurants_idx_24,S5_R9,simplevit,0.0489796,0.207406,1.68429
acousticrooms_unseen,Restaurants_idx_24,S5_R10,simplevit,0.0217687,0.0989439,0.282699
acousticrooms_unseen,Restaurants_idx_24,S5_R11,simplevit,0.0576871,0.936789,4.05313
acousticrooms_unseen,Restaurants_idx_24,S5_R12,simplevit,0.0062585,0.146152,1.2685
acousticrooms_unseen,Restaurants_idx_24,S5_R13,simplevit,0.0122449,0.226006,0.13215
acousticrooms_unseen,Restaurants_idx_24,S5_R14,simplevit,0.00707483,0.0716385,0.440276
acousticrooms_unseen,Restaurants_idx_24,S5_R15,simplevit,0.0353741,0.357021,2.08665
acousticrooms_unseen,Restaurants_idx_24,S5_R16,simplevit,0.0117007,0.267094,1.42586
acousticrooms_unseen,Restaurants_idx_24,S5_R17,simplevit,0.0331973,0.231255,3.8566
acousticrooms_unseen,Restaurants_idx_24,S5_R18,simplevit,0.0402721,0.286035,0.806599
acousticrooms_unseen,Restaurants_idx_24,S5_R19,simplevit,0.0195918,0.718184,1.85292
acousticrooms_unseen,Restaurants_idx_24,S5_R20,simplevit,0.027483,0.0511184,0.961169
acousticrooms_unseen,Restaurants_idx_24,S5_R21,simplevit,0.00136054,0.214837,0.497417
acousticrooms_unseen,Restaurants_idx_24,S5_R22,simplevit,0.0214966,0.0984573,0.21211
acousticrooms_unseen,Restaurants_idx_24,S5_R23,simplevit,0.0182313,0.982722,1.06568
acousticrooms_unseen,Restaurants_idx_24,S5_R24,simplevit,0.0416327,0.197058,0.0181094
acousticrooms_unseen,Restaurants_idx_24,S5_R25,simplevit,0.0397279,0.0653565,1.32903
acousticrooms_unseen,Restaurants_idx_24,S6_R1,simplevit,0.000544218,0.0369948,0.495246
acousticrooms_unseen,Restaurants_idx_24,S6_R2,simplevit,0.00217687,0.282565,0.399281
acousticrooms_unseen,Restaurants_idx_24,S6_R3,simplevit,0.00408163,0.0852206,1.40981
acousticrooms_unseen,Restaurants_idx_24,S6_R4,simplevit,0.0361905,0.116299,1.06157
acousticrooms_unseen,Restaurants_idx_24,S6_R5,simplevit,0.0182313,0.341262,1.0002
acousticrooms_unseen,Restaurants_idx_24,S6_R6,simplevit,0.0106122,0.338544,1.17943
acousticrooms_unseen,Restaurants_idx_24,S6_R7,simplevit,0.0029932,0.233583,0.469738
acousticrooms_unseen,Restaurants_idx_24,S6_R8,simplevit,0.0663946,1.13448,5.80381
acousticrooms_unseen,Restaurants_idx_24,S6_R9,simplevit,0.0364626,0.631733,0.729507
acousticrooms_unseen,Restaurants_idx_24,S6_R10,simplevit,0.017415,0.206653,2.11113
acousticrooms_unseen,Restaurants_idx_24,S6_R11,simplevit,0.000816327,0.277839,0.68232
acousticrooms_unseen,Restaurants_idx_24,S6_R12,simplevit,0.042449,0.0880486,0.273438
acousticrooms_unseen,Restaurants_idx_24,S6_R13,simplevit,0,0.495536,0.418729
acousticrooms_unseen,Restaurants_idx_24,S6_R14,simplevit,0.0454422,0.337521,1.27319
acousticrooms_unseen,Restaurants_idx_24,S6_R15,simplevit,0.00952381,0.013749,1.07716
acousticrooms_unseen,Restaurants_idx_24,S6_R16,simplevit,0.0228571,0.0883898,1.37931
acousticrooms_unseen,Restaurants_idx_24,S6_R17,simplevit,0.00843537,0.105284,0.772583
acousticrooms_unseen,Restaurants_idx_24,S6_R18,simplevit,0.0136054,0.179492,0.919046
acousticrooms_unseen,Restaurants_idx_24,S6_R19,simplevit,0.000544218,0.234035,1.27438
acousticrooms_unseen,Restaurants_idx_24,S6_R20,simplevit,0.0557823,0.616194,0.69776
acousticrooms_unseen,Restaurants_idx_24,S6_R21,simplevit,0.00163265,0.12362,2.19015
acousticrooms_unseen,Restaurants_idx_24,S6_R22,simplevit,0.0155102,0.0853074,4.0337
acousticrooms_unseen,Restaurants_idx_24,S6_R23,simplevit,0.0155102,0.344438,0.0507442
acousticrooms_unseen,Restaurants_idx_24,S6_R24,simplevit,0.00190476,0.406804,0.390244
acousticrooms_unseen,Restaurants_idx_24,S6_R25,simplevit,0.0372789,0.461423,0.893898
acousticrooms_unseen,Restaurants_idx_24,S7_R1,simplevit,0.0239456,0.481608,1.16651
acousticrooms_unseen,Restaurants_idx_24,S7_R2,simplevit,0.0122449,0.326253,1.59954
acousticrooms_unseen,Restaurants_idx_24,S7_R3,simplevit,0.0489796,0.276882,0.984746
acousticrooms_unseen,Restaurants_idx_24,S7_R4,simplevit,0.0666667,1.19285,4.18006
acousticrooms_unseen,Restaurants_idx_24,S7_R5,simplevit,0.00353741,0.00441331,0.429701
acousticrooms_unseen,Restaurants_idx_24,S7_R6,simplevit,0.00816327,0.0532973,0.207273
acousticrooms_unseen,Restaurants_idx_24,S7_R7,simplevit,0.0209524,0.195273,0.135161
acousticrooms_unseen,Restaurants_idx_24,S7_R8,simplevit,0.0579592,0.659359,3.95143
acousticrooms_unseen,Restaurants_idx_24,S7_R9,simplevit,0.0380952,0.448757,1.00588
acousticrooms_unseen,Restaurants_idx_24,S7_R10,simplevit,0.0590476,1.27502,5.76093
acousticrooms_unseen,Restaurants_idx_24,S7_R11,simplevit,0.0160544,0.261916,0.395257
acousticrooms_unseen,Restaurants_idx_24,S7_R12,simplevit,0.0171429,0.285546,0.32882
acousticrooms_unseen,Restaurants_idx_24,S7_R13,simplevit,0.0506122,0.679779,0.775946
acousticrooms_unseen,Restaurants_idx_24,S7_R14,simplevit,0.00190476,0.222938,1.67019
acousticrooms_unseen,Restaurants_idx_24,S7_R15,simplevit,0.00272109,0.191921,0.894046
acousticrooms_unseen,Restaurants_idx_24,S7_R16,simplevit,0.0976871,1.63277,6.66331
acousticrooms_unseen,Restaurants_idx_24,S7_R17,simplevit,0.0108844,0.277193,0.680394
acousticrooms_unseen,Restaurants_idx_24,S7_R18,simplevit,0.0244898,0.226587,0.628811
acousticrooms_unseen,Restaurants_idx_24,S7_R19,simplevit,0.000544218,0.182388,1.07567
acousticrooms_unseen,Restaurants_idx_24,S7_R20,simplevit,0.0255782,0.130255,2.3341
acousticrooms_unseen,Restaurants_idx_24,S7_R21,simplevit,0.00761905,0.169854,0.305111
acousticrooms_unseen,Restaurants_idx_24,S7_R22,simplevit,0.0144218,0.0590652,0.363706
acousticrooms_unseen,Restaurants_idx_24,S7_R23,simplevit,0.0386395,0.582574,2.67874
acousticrooms_unseen,Restaurants_idx_24,S7_R24,simplevit,0.0119728,0.0999343,0.597763
acousticrooms_unseen,Restaurants_idx_24,S7_R25,simplevit,0.0209524,0.519125,1.58612
acousticrooms_unseen,Restaurants_idx_24,S8_R1,simplevit,0.00353741,0.41425,1.34927
acousticrooms_unseen,Restaurants_idx_24,S8_R2,simplevit,0.00761905,0.0679025,0.707408
acousticrooms_unseen,Restaurants_idx_24,S8_R3,simplevit,0.0122449,0.157976,1.3183
acousticrooms_unseen,Restaurants_idx_24,S8_R4,simplevit,0.0029932,0.00967946,0.930233
acousticrooms_unseen,Restaurants_idx_24,S8_R5,simplevit,0.0228571,0.207235,0.367647
acousticrooms_unseen,Restaurants_idx_24,S8_R6,simplevit,0.0157823,0.0231138,0.49087
acousticrooms_unseen,Restaurants_idx_24,S8_R7,simplevit,0.0538776,0.264258,1.88099
acousticrooms_unseen,Restaurants_idx_24,S8_R8,simplevit,0.0312925,0.0711033,0.855199
acousticrooms_unseen,Restaurants_idx_24,S8_R9,simplevit,0.0310204,0.244402,2.99306
acousticrooms_unseen,Restaurants_idx_24,S8_R10,simplevit,0.00680272,0.228802,0.117394
acousticrooms_unseen,Restaurants_idx_24,S8_R11,simplevit,0.0206803,0.58734,3.05728
acousticrooms_unseen,Restaurants_idx_24,S8_R12,simplevit,0.0506122,0.304688,0.468293
acousticrooms_unseen,Restaurants_idx_24,S8_R13,simplevit,0.0231293,0.165896,0.270741
acousticrooms_unseen,Restaurants_idx_24,S8_R14,simplevit,0.0253061,0.103506,0.715407
acousticrooms_unseen,Restaurants_idx_24,S8_R15,simplevit,0.0391837,0.166762,1.06383
acousticrooms_unseen,Restaurants_idx_24,S8_R16,simplevit,0.0272109,0.181163,1.65797
acousticrooms_unseen,Restaurants_idx_24,S8_R17,simplevit,0.044898,0.466,3.71032
acousticrooms_unseen,Restaurants_idx_24,S8_R18,simplevit,0.00761905,0.464542,0.471884
acousticrooms_unseen,Restaurants_idx_24,S8_R19,simplevit,0.0440816,1.40572,7.08269
acousticrooms_unseen,Restaurants_idx_24,S8_R20,simplevit,0.0220408,0.07826,0.440305
acousticrooms_unseen,Restaurants_idx_24,S8_R21,simplevit,0.0103401,0.161038,0.182648
acousticrooms_unseen,Restaurants_idx_24,S8_R22,simplevit,0.0165986,0.373881,0.299177
acousticrooms_unseen,Restaurants_idx_24,S8_R23,simplevit,0.0293878,0.245328,1.12984
acousticrooms_unseen,Restaurants_idx_24,S8_R24,simplevit,0.00680272,0.511146,0.156863
acousticrooms_unseen,Restaurants_idx_24,S8_R25,simplevit,0.0421769,0.644787,1.62032
acousticrooms_unseen,Restaurants_idx_24,S9_R1,simplevit,0.00380952,0.0753517,0.265856
acousticrooms_unseen,Restaurants_idx_24,S9_R2,simplevit,0.00897959,0.219555,1.31673
acousticrooms_unseen,Restaurants_idx_24,S9_R3,simplevit,0.0092517,0.351749,0.719424
acousticrooms_unseen,Restaurants_idx_24,S9_R4,simplevit,0.00598639,0.254452,2.65957
acousticrooms_unseen,Restaurants_idx_24,S9_R5,simplevit,0.0408163,0.408438,2.70126
acousticrooms_unseen,Restaurants_idx_24,S9_R6,simplevit,0.0152381,0.292921,0.189688
acousticrooms_unseen,Restaurants_idx_24,S9_R7,simplevit,0.0745578,1.00146,3.97326
acousticrooms_unseen,Restaurants_idx_24,S9_R8,simplevit,0.0122449,0.21203,0.19972
acousticrooms_unseen,Restaurants_idx_24,S9_R9,simplevit,0.00816327,0.356601,1.51257
acousticrooms_unseen,Restaurants_idx_24,S9_R10,simplevit,0.0383673,0.279438,0.17646
acousticrooms_unseen,Restaurants_idx_24,S9_R11,simplevit,0.0647619,0.379871,1.51851
acousticrooms_unseen,Restaurants_idx_24,S9_R12,simplevit,0.0644898,0.406299,2.52825
acousticrooms_unseen,Restaurants_idx_24,S9_R13,simplevit,0.00680272,0.121026,0.137552
acousticrooms_unseen,Restaurants_idx_24,S9_R14,simplevit,0.0165986,0.151288,0.923561
acousticrooms_unseen,Restaurants_idx_24,S9_R15,simplevit,0.0228571,0.127412,0.930144
acousticrooms_unseen,Restaurants_idx_24,S9_R16,simplevit,0.0195918,0.330648,0.517539
acousticrooms_unseen,Restaurants_idx_24,S9_R17,simplevit,0.0318367,0.278578,1.9566
acousticrooms_unseen,Restaurants_idx_24,S9_R18,simplevit,0.0653061,0.840185,2.36411
acousticrooms_unseen,Restaurants_idx_24,S9_R19,simplevit,0.0182313,0.200717,0.415102
acousticrooms_unseen,Restaurants_idx_24,S9_R20,simplevit,0.0136054,0.109229,0.765006
acousticrooms_unseen,Restaurants_idx_24,S9_R21,simplevit,0.00979592,0.285116,1.47963
acousticrooms_unseen,Restaurants_idx_24,S9_R22,simplevit,0.0160544,0.0291663,0.777303
acousticrooms_unseen,Restaurants_idx_24,S9_R23,simplevit,0.0195918,0.262121,1.79758
acousticrooms_unseen,Restaurants_idx_24,S9_R24,simplevit,0.0062585,0.205905,2.38095
acousticrooms_unseen,Restaurants_idx_24,S9_R25,simplevit,0.00380952,0.0132411,1.48646
acousticrooms_unseen,Restaurants_idx_24,S10_R1,simplevit,0.0114286,0.295375,0.777152
acousticrooms_unseen,Restaurants_idx_24,S10_R2,simplevit,0.00544218,0.210756,0.730943
acousticrooms_unseen,Restaurants_idx_24,S10_R3,simplevit,0.032381,0.705994,1.33098
acousticrooms_unseen,Restaurants_idx_24,S10_R4,simplevit,0.017415,0.0473031,2.44188
acousticrooms_unseen,Restaurants_idx_24,S10_R5,simplevit,0.00489796,0.172547,0.28528
acousticrooms_unseen,Restaurants_idx_24,S10_R6,simplevit,0.00272109,0.213926,1.6363
acousticrooms_unseen,Restaurants_idx_24,S10_R7,simplevit,0.00272109,0.0193924,1.59306
acousticrooms_unseen,Restaurants_idx_24,S10_R8,simplevit,0.00979592,0.182473,0.737199
acousticrooms_unseen,Restaurants_idx_24,S10_R9,simplevit,0.00353741,0.268572,1.87281
acousticrooms_unseen,Restaurants_idx_24,S10_R10,simplevit,0.012517,0.183792,0.498339
acousticrooms_unseen,Restaurants_idx_24,S10_R11,simplevit,0.0212245,0.0411499,0.0548948
acousticrooms_unseen,Restaurants_idx_24,S10_R12,simplevit,0.00462585,0.506851,0.897107
acousticrooms_unseen,Restaurants_idx_24,S10_R13,simplevit,0.00217687,0.240509,0.0789578
acousticrooms_unseen,Restaurants_idx_24,S10_R14,simplevit,0.00816327,0.117142,1.69903
acousticrooms_unseen,Restaurants_idx_24,S10_R15,simplevit,0.027483,0.424976,1.41528
acousticrooms_unseen,Restaurants_idx_24,S10_R16,simplevit,0.00734694,0.050306,1.48477
acousticrooms_unseen,Restaurants_idx_24,S10_R17,simplevit,0.0291156,0.124804,0.325983
acousticrooms_unseen,Restaurants_idx_24,S10_R18,simplevit,0.0144218,0.00766061,0.133445
acousticrooms_unseen,Restaurants_idx_24,S10_R19,simplevit,0.0419048,0.620795,1.03462
acousticrooms_unseen,Restaurants_idx_24,S10_R20,simplevit,0,0.470664,0.336367
acousticrooms_unseen,Restaurants_idx_24,S10_R21,simplevit,0.027483,0.877796,3.36803
acousticrooms_unseen,Restaurants_idx_24,S10_R22,simplevit,0.00680272,0.409038,1.31968
acousticrooms_unseen,Restaurants_idx_24,S10_R23,simplevit,0.022585,0.613332,1.49109
acousticrooms_unseen,Restaurants_idx_24,S10_R24,simplevit,0.025034,0.251736,0.156794
acousticrooms_unseen,Restaurants_idx_24,S10_R25,simplevit,0.00544218,0.380277,2.86758
haa,class_room,mic2,cylvit,0.120272,1.9835,3.34985
haa,class_room,mic3,cylvit,0.144762,1.73979,10.5419
haa,class_room,mic4,cylvit,0.195374,2.92342,3.81237
haa,class_room,mic6,cylvit,0.161088,2.19956,3.01479
haa,class_room,mic7,cylvit,0.0198639,0.13946,2.14273
haa,class_room,mic8,cylvit,0.180952,2.32136,5.40387
haa,class_room,mic10,cylvit,0.207347,2.88822,7.98167
haa,class_room,mic11,cylvit,0.125986,1.20942,6.47605
haa,class_room,mic12,cylvit,0.164082,2.93382,1.32167
haa,class_room,mic14,cylvit,0.00816327,0.296031,1.2611
haa,class_room,mic15,cylvit,0.00244898,0.404944,0.349265
haa,class_room,mic16,cylvit,0.0865306,1.35543,2.92419
haa,class_room,mic18,cylvit,0.00326531,0.525509,2.18202
haa,class_room,mic19,cylvit,0.109116,1.05893,1.53414
haa,class_room,mic20,cylvit,0.0783673,0.872278,5.85551
haa,class_room,mic22,cylvit,0.0884354,1.29281,4.84363
haa,class_room,mic23,cylvit,0.0731973,1.13317,5.4218
haa,class_room,mic24,cylvit,0.0965986,1.44707,8.73844
haa,class_room,mic26,cylvit,0.0497959,0.0902113,4.04503
haa,class_room,mic27,cylvit,0.0204082,1.25929,5.22491
haa,class_room,mic28,cylvit,0.00897959,0.547376,0.787834
haa,class_room,mic30,cylvit,0.115102,1.7625,0.439939
haa,class_room,mic31,cylvit,0.161905,1.91338,5.16776
haa,class_room,mic32,cylvit,0.0141497,0.0327909,1.56461
haa,class_room,mic34,cylvit,0.025034,0.982027,5.75927
haa,class_room,mic35,cylvit,0.284898,4.0149,12.0276
haa,class_room,mic36,cylvit,0.0606803,0.980359,3.37761
haa,class_room,mic38,cylvit,0.0451701,0.13168,2.26314
haa,class_room,mic39,cylvit,0.144218,2.16415,12.3055
haa,class_room,mic40,cylvit,0.228844,2.64076,6.78612
haa,class_room,mic42,cylvit,0.236735,3.02033,10.6345
haa,class_room,mic43,cylvit,0.130068,2.02583,8.0015
haa,class_room,mic44,cylvit,0.147483,3.84962,1.36858
haa,class_room,mic46,cylvit,0.148027,1.63476,10.3919
haa,class_room,mic47,cylvit,0.0212245,0.0684115,6.03123
haa,class_room,mic48,cylvit,0.280816,4.63191,11.4661
haa,class_room,mic50,cylvit,0.00571429,0.44558,1.56959
haa,class_room,mic51,cylvit,0.0979592,1.94379,0.298563
haa,class_room,mic52,cylvit,0.105306,2.70833,0.316515
haa,class_room,mic54,cylvit,0.0269388,1.18979,2.66449
haa,class_room,mic55,cylvit,0.0691156,1.63493,0.18423
haa,class_room,mic56,cylvit,0.0348299,1.13212,3.18403
haa,class_room,mic58,cylvit,0.0410884,0.400146,0.202057
haa,class_room,mic60,cylvit,0.0419048,0.99016,1.99927
haa,class_room,mic61,cylvit,0.00761905,1.05026,1.10808
haa,class_room,mic62,cylvit,0.0389116,0.00898163,0.296736
haa,class_room,mic64,cylvit,0.0533333,0.986775,0.165807
haa,class_room,mic65,cylvit,0.0133333,0.969049,2.41599
haa,class_room,mic66,cylvit,0.0718367,1.22865,3.64078
haa,class_room,mic68,cylvit,0.0576871,0.5814,0.810373
haa,class_room,mic69,cylvit,0.0206803,0.524839,1.03578
haa,class_room,mic70,cylvit,0.14585,1.62561,0.881967
haa,class_room,mic72,cylvit,0.0146939,0.083627,4.16342
haa,class_room,mic73,cylvit,0.00462585,0.47699,0.204575
haa,class_room,mic74,cylvit,0.0119728,0.625968,1.30635
haa,class_room,mic76,cylvit,0.0334694,0.969,0.713481
haa,class_room,mic77,cylvit,0.216599,3.50422,1.48543
haa,class_room,mic78,cylvit,0.0557823,1.14237,4.33448
haa,class_room,mic80,cylvit,0.0187755,0.443147,6.12563
haa,class_room,mic81,cylvit,0.00979592,0.515198,3.82683
haa,class_room,mic82,cylvit,0.0435374,0.224164,0.46581
haa,class_room,mic84,cylvit,0.323537,5.17065,2.40755
haa,class_room,mic85,cylvit,0.0628571,1.35923,6.4604
haa,class_room,mic86,cylvit,0.00435374,1.22047,3.48638
haa,class_room,mic88,cylvit,0.0508844,0.227368,0.961357
haa,class_room,mic89,cylvit,0.0718367,0.418659,0.73692
haa,class_room,mic90,cylvit,0.0160544,0.160242,3.49933
haa,class_room,mic92,cylvit,0.057415,1.55156,7.28022
haa,class_room,mic93,cylvit,0.0146939,1.49532,4.21013
haa,class_room,mic94,cylvit,0.0117007,1.39958,2.62815
haa,class_room,mic96,cylvit,0.0179592,0.214691,5.76413
haa,class_room,mic97,cylvit,0.0185034,0.382438,7.17506
haa,class_room,mic98,cylvit,0.139048,1.77153,2.21085
haa,class_room,mic100,cylvit,0.138503,2.09657,4.25967
haa,class_room,mic101,cylvit,0.0816327,0.715157,1.47891
haa,class_room,mic102,cylvit,0.0870748,1.05454,5.63063
haa,class_room,mic104,cylvit,0.00897959,0.450253,2.00693
haa,class_room,mic105,cylvit,0.161905,1.91871,0.357462
haa,class_room,mic106,cylvit,0.162449,2.22728,5.06015
haa,class_room,mic108,cylvit,0.109932,2.06111,3.10488
haa,class_room,mic109,cylvit,0.186122,2.88909,1.75875
haa,class_room,mic110,cylvit,0.0293878,0.106412,2.96556
haa,class_room,mic112,cylvit,0.218231,4.71766,1.48496
haa,class_room,mic113,cylvit,0.240272,4.01389,0.0771307
haa,class_room,mic116,cylvit,0.221497,3.80529,14.3091
haa,class_room,mic117,cylvit,0.255782,5.28045,0.136452
haa,class_room,mic118,cylvit,0.240272,4.06662,4.25571
haa,class_room,mic120,cylvit,0.0917007,0.497462,3.00868
haa,class_room,mic121,cylvit,0.108027,0.998451,0.866453
haa,class_room,mic122,cylvit,0.027483,0.358966,2.52289
haa,class_room,mic124,cylvit,0.0122449,1.50657,0.547686
haa,class_room,mic125,cylvit,0.0748299,1.76112,3.85314
haa,class_room,mic126,cylvit,0.0160544,0.884024,3.76314
haa,class_room,mic128,cylvit,0.0998639,1.22815,5.22876
haa,class_room,mic129,cylvit,0.0647619,0.217238,0.753676
haa,class_room,mic130,cylvit,0.0609524,0.92943,4.84234
